Word,Level,Guideword,Part of Speech,Topic
page,A1,PAPER,noun,arts and media | technology
pain,A2,PHYSICAL,noun,body and health | people: personality
painful,B1,PHYSICAL,adjective,body and health | people: personality
paint,A1,MAKE PICTURE,noun | verb,arts and media | people: actions
painter,A2,,noun,arts and media
painting,A2,ACTIVITY | PICTURE,noun,arts and media
pair,A1,TWO PEOPLE,noun,describing things
pajamas,A2,,noun,
pal,A2,,,communication | relationships
palace,B1,,noun,buildings
pale,B2,FACE,adjective,body and health | people: appearance
palm,C1,TREE,noun,body and health | natural world
pan,B1,COOKING CONTAINER,noun,food and drink
pancake,B2,,noun,food and drink
panel,C1,PEOPLE,noun,
panic,B2,,noun | verb,people: personality
panties,B2,,noun,clothes
pants,A1,,noun,clothes
pantyhose,B1,,noun,clothes
paper,A1,FLAT MATERIAL,noun,arts and media | communication | describing things
paperwork,B2,,noun,work
parachute,B2,,noun,travel
parade,B2,,noun,
paradigm,C2,,noun,
paradise,C1,,noun,
paradox,C2,,noun,
paradoxical,C2,,adjective,
paragraph,B1,,noun,communication
parallel,C2,,adjective | noun,
paramount,C2,,adjective,
parcel,C2,IDIOM,,
parent,A1,,noun,relationships
parenthesis,B2,,noun,communication
park,A1,,noun | verb,natural world | people: actions | travel
parking,B1,LEAVING VEHICLE | PLACE FOR VEHICLE,noun,travel
parliament,B2,,noun,politics
parrot,B1,,noun,animals
part,A1,PIECE,None | noun | verb,None | relationships | technology
part-time,B1,,adverb,work
partial,B2,,adjective,
partially,C1,,adverb,
participant,C1,,noun,
participate,B2,,verb,people: actions
particle,C2,,noun,
particular,B2,SPECIAL,adjective,people: personality
particularly,B1,,adverb,communication
partly,B1,,adverb,communication
partner,A2,PERSON YOU DO SOMETHING WITH,noun,relationships | work
partnership,B2,,noun,relationships
party,A1,EVENT,noun,politics | relationships
pass,A2,SUCCEED,noun | verb,education | people: actions | shopping | travel
passage,B2,CONNECTING WAY | PART,noun,arts and media | buildings | communication
passenger,A2,,noun,travel
passion,B2,FEELING,noun,people: personality
passionate,B2,,adjective,people: personality
passionately,B2,,adverb,people: personality
passive,B1,GRAMMAR,adjective,people: personality
passport,A2,,noun,communication | travel
password,B1,,noun,technology
past,A1,TIME,adjective | preposition,describing things
pasta,A2,,noun,food and drink
pastime,C2,,noun,
pastry,C1,CAKE | MIXTURE,noun,food and drink
pat,C2,,verb,people: actions
patch,C2,AREA | LAND | MATERIAL,noun | verb,
path,A2,TRACK,noun,travel
pathetic,C2,BAD | SAD,adjective,describing things
patience,B2,,noun,people: personality
patient,B1,,adjective | noun,body and health | people: personality
patiently,B2,,adverb,people: personality
pattern,B1,ARRANGEMENT,noun,describing things
pause,B1,PERSON,noun | verb,people: actions | technology
pave,C2,IDIOM,,
pavement,B2,,noun,
paw,B2,,noun,animals
pay,A1,GIVE MONEY,noun | verb,money | shopping | work
payable,C1,FOR PERSON | TO BE PAID,adjective,money
payment,B2,ACT,noun,money
pc,A2,,noun,technology
pea,B1,,noun,food and drink
peace,B1,CALM,noun,people: personality
peaceful,B1,CALM,adjective,people: personality
peacefully,B2,,adverb,people: personality
peach,B1,,noun,food and drink
peak,B1,MOUNTAIN TOP,noun,natural world
peanut,B1,,noun,food and drink
pear,A2,,noun,food and drink
peasant,C1,,noun,
peculiar,B2,,adjective,
pedal,B2,,noun,technology
pedestrian,B1,,noun,
peek,C1,,noun,
peel,B2,FOOD,verb,food and drink | people: actions
peeled,None,None,,None
peep,None,None,,None
peer,C1,,noun,
pen,A1,,noun,communication
penalty,B2,PUNISHMENT | SPORT,noun,crime | shopping
pencil,A1,,noun,communication
penguin,B1,,noun,animals
penny,B1,,noun,money
pension,B2,,noun,money | work
people,A1,,noun,
pepper,A2,POWDER,noun,food and drink
per,A2,,preposition,
perceive,C1,THINK,verb,
percent,B1,,adverb,describing things
percentage,B2,,noun,describing things
perception,C2,,noun,
perceptive,C2,,adjective,people: personality
perfect,A2,WITHOUT FAULT,adjective | verb,describing things
perfection,C1,,noun,
perfectly,B1,WITHOUT FAULT,adverb,communication
perform,B1,ENTERTAIN,verb,arts and media | people: actions
performance,B1,ENTERTAINMENT,noun,arts and media
performer,B1,,noun,arts and media
perfume,A2,,noun,people: appearance
perhaps,A2,,adverb,
period,B1,MARK | SCHOOL | TIME,noun,communication | education
perk,C1,,noun,work
permanent,B1,,adjective,
permanently,B2,,adverb,
permission,B1,,noun,
permit,B1,,noun | verb,
perseverance,C2,,noun,
persist,C2,CONTINUE TO DO | CONTINUE TO EXIST,verb,
persistence,C2,,noun,
persistent,C2,,adjective,people: personality
person,A1,HUMAN,noun,
personal,B1,FOR ONE PERSON | PRIVATE | RELATING TO A PERSON,adjective,
personality,B2,CHARACTER | FAMOUS PERSON,noun,people: personality
personally,B1,OPINION,adverb,communication
personnel,C1,,noun,work
perspective,C1,WAY OF THINKING,noun,
persuade,B1,MAKE SOMEONE AGREE,verb,communication
persuasion,C2,,noun,communication
persuasive,C1,,adjective,
pessimistic,B2,,adjective,people: personality
pet,A1,,noun,animals
petrified,B2,,adjective,people: personality
petty,C2,,adjective,
pharmacist,B2,,noun,body and health | work
pharmacy,B1,,noun,body and health | shopping
phase,B2,,noun,
phenomenal,C2,,adjective,
phenomenon,C1,,noun,
philosopher,B2,,noun,
philosophical,C2,CALM | PHILOSOPHY,adjective,people: personality
philosophy,B2,STUDY,noun,education
phone,A1,,noun,communication | technology
photo,A1,,noun,arts and media
photocopy,B1,,noun,communication
photograph,A2,,noun | verb,arts and media | people: actions
photographer,A2,,noun,arts and media | work
photography,A2,,noun,arts and media
phrasal,B1,,,
phrase,B1,,noun,communication
physical,B2,,adjective,body and health
physically,B2,,adverb,body and health
physics,A2,,noun,education
piano,A2,,noun,arts and media
pick,B1,CHOOSE,None | verb,None | people: actions
picnic,A1,,noun,food and drink
picture,A1,"DRAWING, ETC.",noun | verb,arts and media
picturesque,B2,,adjective,
pie,B1,,noun,food and drink
piece,A2,PART | SINGLE THING,None | noun,describing things | None
pieces,C2,IDIOM,,
pig,A1,,noun,animals
pile,B1,HEAP,noun,describing things
pill,B1,,noun,body and health
pillow,A2,FOR BED,noun,buildings
pilot,A2,,noun,travel | work
pin,B1,,noun | verb,people: actions
pine,B2,,noun,natural world
pineapple,B1,,noun,food and drink
pink,A2,,adjective | noun,describing things
pinpoint,C2,,verb,
pint,B2,,noun,describing things
pioneer,C2,,noun,
pipe,B1,,noun,
pirate,B1,,noun,crime
pit,C2,SEED,noun,food and drink
pitch,C2,THROW,noun | verb,arts and media
pitch-black,C2,,adjective,describing things
pitch-dark,C2,,adjective,describing things
pitiful,C2,,adjective,describing things
pity,B2,SYMPATHY,noun | verb,people: personality
pizza,A1,,noun,food and drink
place,A1,SOMEWHERE,noun | verb,buildings | education | natural world
plague,C2,,noun | verb,body and health
plain,B1,NOT MIXED | SIMPLE,adjective,people: appearance
plan,A2,ARRANGEMENT,noun | verb,people: actions
plane,A1,,noun,travel
planet,B1,,noun,natural world
planning,B2,DECIDING,noun,
plant,A1,,None | noun,natural world | None
plastic,A2,,adjective | noun,
plate,A1,,noun,food and drink
platform,A2,TRAIN,noun,travel
plausible,C2,,adjective,
play,A1,CHILDREN | SPORTS,noun | verb,arts and media | people: actions | shopping
player,A2,MACHINE | MUSIC,None | noun,arts and media | None | technology
playground,A2,,noun,shopping
plea,C2,,noun,communication
plead,C2,ASK | EXCUSE | LEGAL,verb,communication | crime
pleasant,A2,,adjective,describing things
pleasantly,B1,,adverb,
please,A1,,exclamation | verb,communication | people: personality
pleased,A2,HAPPY,adjective,people: personality
pleasurable,C1,,adjective,describing things
pleasure,B1,EXPERIENCE | FEELING,noun,people: personality
plenty,B1,,pronoun,describing things
plethora,C2,,,
plight,C2,,noun,
plot,B2,STORY,noun,arts and media | communication
plug,B1,ELECTRICAL OBJECT | HOLE,noun,technology
plumber,B2,,noun,work
plump,C2,,adjective,body and health
plunge,C1,BECOME LOWER,verb,
plural,A2,,noun,
plus,A2,,conjunction | noun | preposition,
pocket,A2,IN CLOTHING,noun,clothes | travel
poem,B1,,noun,arts and media
poet,B1,,noun,arts and media
poetic,C2,,adjective,communication
poetry,B1,,noun,arts and media
point,A2,SHOW,noun | verb,communication | people: actions | people: personality | shopping
pointless,C1,,adjective,
poison,B2,KILL | MAKE DANGEROUS,noun | verb,body and health | people: actions
poisonous,B2,ANIMAL | SUBSTANCE,adjective,body and health
polar,B2,,,animals
pole,C2,,noun,
poles,C2,IDIOM,,
police,A2,,noun,crime
policeman,A2,,noun,crime | work
policewoman,A2,,noun,crime | work
policy,B2,PLAN,noun,politics
polite,A2,,adjective,people: personality
politely,B1,,adverb,people: personality
politeness,B2,,noun,people: personality
political,B1,,adjective,politics
politically,C1,,adverb,
politician,B1,,noun,politics | work
politics,B1,,noun,politics
pollute,B2,,verb,natural world | people: actions
pollution,B1,,noun,natural world
pond,B2,,noun,natural world
ponder,C2,,verb,
pony,C1,,noun,animals
pool,A2,SWIM,noun,natural world | shopping
poor,A1,NO MONEY,adjective,describing things | money | people: personality
poorly,C1,,adverb,
pop,A2,,noun | verb,arts and media
popcorn,B1,,noun,
popular,A2,LIKED,adjective,
popularity,B2,,noun,
populated,C1,,,
population,B1,NUMBER,noun,
pork,B1,,noun,food and drink
port,B1,,noun,travel
portable,C1,,adjective,describing things
portion,B2,FOOD,noun,food and drink
portrait,B2,,noun,arts and media
portray,C2,,verb,arts and media
portrayal,C2,,noun,
pose,C1,BE STILL,verb,people: actions
position,B1,PLACE | SITUATION | SPORTS,None | noun,None | shopping | work
positive,B1,HAPPY,adjective,body and health | people: personality
positively,B2,,adverb,people: personality
possess,C1,,verb,
possession,B2,,noun,
possessive,B1,GRAMMAR,adjective,
possibility,B2,OPTION,None | noun,None
possible,A1,CAN HAPPEN,adjective,
possibly,A2,NOT CERTAIN,adverb,communication
post,B1,WEB SITE,verb,communication | people: actions | technology
postal,C1,,adjective,
postcard,A2,,noun,communication
posted,C1,IDIOM,,None
poster,A2,,noun,arts and media
postpone,B1,,verb,people: actions
posture,C1,,noun,body and health
pot,B1,,noun,food and drink
potato,A1,,noun,food and drink
potential,B2,,adjective | noun,people: personality
potentially,B2,,adverb,
pottery,B2,ACTIVITY | OBJECTS,noun,
pound,B2,,noun | verb,describing things | people: actions
pour,B1,LIQUID | RAIN,verb,natural world | people: actions
poverty,B2,,noun,money
powder,B1,,noun,
power,B1,ELECTRICITY,noun,politics | technology
powerful,B1,CONTROL | STRENGTH,adjective,people: personality
powerfully,B2,,adverb,
practical,B2,REAL,adjective,people: personality
practically,B2,,adverb,
practice,A1,,noun | verb,people: actions
practitioner,C2,,noun,
pragmatic,C2,,adjective,
praise,B2,,noun | verb,communication
pray,A2,TO GOD,verb,communication
prayer,B1,,noun,communication
precaution,C1,,noun,
precede,C2,,verb,
precedent,C2,,noun,
precious,B2,IMPORTANT | VALUABLE,adjective,money
precise,B2,EXACT,adjective,describing things
precisely,B2,EXACT | FOR EMPHASIS,adverb,communication | describing things
predator,C1,,noun,animals
predecessor,C2,,noun,
predict,B1,,verb,communication
predictable,B2,,adjective,
prediction,B2,,noun,communication
predominant,C2,,adjective,
predominantly,C2,,adverb,
prefer,A2,CHOOSE | WANT,verb,people: personality
preferable,B2,,adjective,
preferably,B2,,adverb,
preference,B2,,noun,people: personality
prefix,B2,,noun,
pregnancy,C1,,noun,body and health
pregnant,B1,,adjective,body and health
prejudice,B2,,noun,
prejudiced,C1,,adjective,
preliminary,C1,,adjective,
premises,C1,,noun,buildings
premium,C2,PAYMENT,adjective | noun,
preparation,B1,GETTING READY,noun,people: actions
preparations,B2,,phrase,
prepare,A2,GET READY | MAKE FOOD,verb,food and drink | people: actions
prepared,B1,READY,adjective,
preposition,B1,,noun,
prescribe,C2,,verb,body and health
prescription,B1,,noun,body and health | communication
presence,B2,IN A PLACE,None | noun,None
present,A2,SOMETHING GIVEN,adjective | None | noun | verb,communication | None | people: actions
presentation,B1,EVENT,noun,communication
presently,C1,,adverb,
preservation,C1,,noun,
preserve,B2,,verb,people: actions
presidency,B2,,noun,politics
president,A2,,noun,politics
presidential,B2,,adjective,politics
press,B1,PUSH,verb,people: actions
pressure,B2,MAKE SOMEONE DO | PROBLEMS,None | noun,communication | None | people: personality
prestige,C1,,noun,
prestigious,C1,,adjective,
presumably,B2,,adverb,
presume,C1,,verb,
presumption,C2,,noun,
pretend,B2,,verb,people: personality
pretty,A2,WOMAN,adjective | adverb | None,communication | None | people: appearance
prevail,C2,,verb,
prevent,B1,,verb,people: actions
prevention,B2,,noun,people: actions
preventive,C2,,adjective,
previous,B1,,adjective,
previously,B1,,adverb,
prey,C2,,noun,animals
price,A2,COST,noun,money | shopping
priced,B1,,,money | shopping
priceless,B2,VALUABLE,adjective,
pride,B2,RESPECT FOR YOURSELF | SATISFACTION,noun,people: personality
priest,B1,,noun,work
primarily,B2,,adverb,
primary,B2,,adjective,
prime,C2,MAIN,adjective,
primitive,C1,BASIC | NOT DEVELOPED,adjective,
prince,B1,,noun,
princess,B1,,noun,
principal,A2,,adjective | noun,education | work
principle,C1,IDEA,noun,
print,B2,INCLUDE WRITING,None | noun | verb,arts and media | communication | None
printer,A2,,noun,technology
prior,C1,BEFORE,adjective,
priority,B2,,noun,people: personality
prison,B1,,noun,buildings | crime
prisoner,B1,PERSON IN PRISON,noun,crime
privacy,B2,,noun,
private,B1,NOT EVERYONE | SECRET,adjective,
privately,B2,,adverb,
privatize,C1,,verb,
privilege,C1,ADVANTAGE | OPPORTUNITY,noun,
privileged,C1,ADVANTAGE,adjective,
prize,A2,,noun,
probability,C1,,noun,
probable,B2,,adjective,
probably,A2,,adverb,
problem,A1,DIFFICULT SITUATION,noun,
problematic,C1,,adjective,
problems,None,None,,None
procedure,B2,,noun,
proceed,C1,CONTINUE,verb,
proceedings,C2,LEGAL | WRITTEN RECORD,noun,crime
process,B2,ACTIONS | CHANGES,noun | verb,people: actions
procession,C2,,noun,
produce,B1,MAKE,noun | verb,people: actions
producer,B2,,noun,arts and media | work
product,B1,,noun,shopping
production,B2,AMOUNT | MAKING,None | noun,None | people: appearance | work
productive,B2,LARGE AMOUNT | USEFUL,adjective,
productivity,C1,,noun,
profession,B1,WORK,noun,work
professional,B1,EARNING MONEY | SKILL,adjective | noun,money | people: personality | shopping | work
professor,B1,,noun,education | work
profile,B2,DESCRIPTION,noun,communication
profit,B2,,noun,money
profitable,B2,MONEY,adjective,
profound,C2,FEELING | UNDERSTANDING | VERY GREAT,adjective,
profoundly,C2,,adverb,
program,A2,COMPUTER,None | noun,None | technology
programmer,C1,,noun,technology | work
programming,B2,,noun,technology
progress,B1,IMPROVEMENT,noun | verb,
progression,C1,,noun,
progressive,B2,MODERN,adjective,
prohibit,B2,,verb,
project,A2,SCHOOL WORK,noun,education
projection,C1,CALCULATION | IMAGE,noun,
prolong,C1,,verb,
prolonged,C1,,adjective,
prominent,C1,IMPORTANT,adjective,
promise,B1,GIVE | SAY,noun | verb,communication
promising,C1,,adjective,
promote,B1,JOB,verb,arts and media | work
promotion,B2,ADVERTISEMENT | JOB,noun,arts and media | work
prompt,B2,,adjective,
promptly,B2,,adverb,
prone,None,None,,None
pronoun,B1,,noun,
pronounce,B1,,verb,communication
pronunciation,B1,,noun,communication
proof,B2,,noun,
propaganda,C2,,noun,communication
proper,B1,,adjective,
properly,B1,,adverb,
property,B1,THINGS OWNED,noun,buildings
proportion,C1,PART OF TOTAL,noun,
proposal,B2,MARRY | PLAN,noun,communication | relationships
propose,B2,MARRY | SUGGEST,verb,communication | relationships
proposed,B2,,adjective,
proposition,C1,,noun,
pros,B2,,,
prosecute,C2,,verb,crime | people: actions
prosecution,C2,,noun,crime
prosecutor,C2,,noun,crime | work
prospect,B2,POSSIBILITY,noun,
prospective,None,None,,None
prospects,B2,,,
prosper,C2,,verb,
prosperity,C1,,noun,money
prosperous,C1,,adjective,money
prostitute,C1,,noun,
protagonist,C2,,noun,arts and media
protect,B1,,verb,people: actions
protection,B2,,noun,
protective,B2,GIVING PROTECTION,adjective,people: personality
protein,C1,,noun,
protest,B2,COMPLAIN,noun | verb,communication
proud,B1,PLEASED,adjective,people: personality
proudly,B2,,adverb,people: personality
prove,B1,SHOW TRUTH,verb,people: actions
proverb,C2,,noun,communication
provide,B1,,verb,people: actions
provided,B2,,,communication
provider,C1,,noun,
province,C2,,noun,
provincial,C2,,adjective,
provision,C1,,noun,
provocation,C2,,noun,
provoke,C2,,verb,
proximity,C2,,noun,
psychiatrist,C2,,noun,body and health | work
psychological,B2,,adjective,body and health
psychologically,B2,,adverb,body and health
psychologist,B2,,noun,body and health | work
psychology,B2,,noun,body and health | education
pub,C1,,noun,buildings | food and drink
public,B1,GOVERNMENT,adjective,politics
publication,B2,"BOOK, ETC. | PRINTING",noun,arts and media
publicity,B2,,noun,arts and media
publicly,C1,,adverb,
publish,B1,,verb,arts and media
publisher,B2,,noun,arts and media | work
pudding,B2,,noun,food and drink
pull,A2,MOVE TOWARD YOU,verb,people: actions
pullover,B1,,noun,clothes
pulse,C1,,noun,body and health
pump,B1,,noun,technology
punch,B2,,noun | verb,people: actions
